appid,name,release_date,achievements,categories,windows,mac,linux,developer,dlc_count,languages,required_age,price,short_description,players_now,reviews_positive,reviews_negative
1594320,Captain of Industry,"May 31, 2022",0,2:Single-player;64:Adjustable Text Size;67:Camera Comfort;68:Custom Volume Controls;78:Adjustable Difficulty;76:Mouse Only Option;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;23:Steam Cloud;17:Includes level editor;62:Family Sharing,True,False,False,MaFi Games,2,English;French;German;Spanish - Spain;Czech;Dutch;Swedish;Italian;Russian;Simplified Chinese;Japanese;Korean;Polish;Portuguese - Brazil;Hungarian;Catalan;Estonian;Turkish;Traditional Chinese;Ukrainian,0,24.49,"Land your crew of survivors on an abandoned island and survive! Mine raw materials, grow food, build factories, manufacture products, research new tech, and trade with others. Become an industrial superpower! But this is no easy task, you will be put to the test to keep your settlement alive.",1456.0,7782,466
1042550,Digimon Story Cyber Sleuth: Complete Edition,"Oct 17, 2019",103,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;23:Steam Cloud;25:Steam Leaderboards;62:Family Sharing,True,False,False,"h.a.n.d., Inc.",0,English;German;Korean;Traditional Chinese,0,4.99,"With engaging storylines, classic turn-based battles, and tons of Digimon to collect, Digimon Story Cyber Sleuth: Complete Edition delivers everything fans loved about Digimon Story: Cyber Sleuth and Digimon Story: Cyber Sleuth – Hacker’s Memory.",944.0,8940,948
2916430,Fast Food Simulator,"Dec 10, 2024",11,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;18:Partial Controller Support;23:Steam Cloud;62:Family Sharing,True,False,False,No Ceiling Games,0,English;French;Italian;German;Spanish - Spain;Hungarian;Japanese;Korean;Polish;Portuguese - Brazil;Russian;Simplified Chinese;Spanish - Latin America;Traditional Chinese;Turkish;Ukrainian;Portuguese - Portugal;Arabic;Dutch;Danish;Finnish;Swedish,0,9.74,"Welcome to the world's most chaotic place! Play solo or co-op with up to 6 players. Run a fast-food restaurant, and work with your friends to expand your business. Take orders, make burgers, and increase your earnings by dealing with customers.",263.0,6242,535
2523720,Gears of War: Reloaded,"Aug 26, 2025",56,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;13:Captions available;72:Chat Speech-to-text;73:Chat Text-to-speech;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;71:Narrated Game Menus;69:Stereo Sound;70:Surround Sound;23:Steam Cloud;62:Family Sharing,True,False,False,The Coalition,0,English*;French*;Italian*;German*;Spanish - Spain*;Korean;Polish;Portuguese - Brazil*;Russian*;Spanish - Latin America*;Traditional Chinese;Japanese*languages with full audio support,17,25.99,"Experience the origins of one of gaming’s most acclaimed franchises like never before, faithfully remastered and optimized for PC.",68.0,1391,1052
1627720,Lies of P,"Sep 18, 2023",53,2:Single-player;22:Steam Achievements;28:Full controller support;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;79:Save Anytime;69:Stereo Sound;70:Surround Sound;23:Steam Cloud;62:Family Sharing,True,True,False,NEOWIZ,3,English*;French;German;Spanish - Spain;Russian;Japanese;Simplified Chinese;Traditional Chinese;Portuguese - Brazil;Polish;Korean;Italian*languages with full audio support,17,59.99,"Lies of P is a thrilling soulslike that takes the story of Pinocchio, turns it on its head, and sets it against the darkly elegant backdrop of the Belle Epoque era.",945.0,46086,4053
1969370,LEGO® Party!,"Sep 30, 2025",34,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;37:Shared/Split Screen PvP;9:Co-op;38:Online Co-op;39:Shared/Split Screen Co-op;24:Shared/Split Screen;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;23:Steam Cloud;44:Remote Play Together;62:Family Sharing,True,False,False,SMG Studio,2,English*;French*;Italian;German*;Spanish - Spain*;Danish;Dutch;Japanese;Korean;Polish;Simplified Chinese;Spanish - Latin America;Traditional Chinese*languages with full audio support,0,39.99,"LEGO® Party! is a 4-player party game that's built different! Compete against your friends in wacky Challenge Zones and 60 hilarious minigames from across your favorite LEGO sets like Pirates, Space, NINJAGO® and more. Play your way! Join your friends no matter their platform locally or online!",27.0,537,83
3764200,Resident Evil Requiem,"Feb 26, 2026",0,2:Single-player;22:Steam Achievements;28:Full controller support;13:Captions available;61:HDR available;62:Family Sharing,True,False,False,"CAPCOM Co., Ltd.",0,English*;French*;Italian*;German*;Spanish - Spain*;Arabic;Spanish - Latin America*;Portuguese - Brazil*;Polish;Russian*;Simplified Chinese*;Traditional Chinese;Japanese*;Korean*languages with full audio support,17,69.99,Requiem for the dead. Nightmare for the living. Prepare to escape death in a heart-stopping experience that will chill you to your core.,,0,0
115320,Prototype 2,"Jul 24, 2012",43,2:Single-player;22:Steam Achievements;23:Steam Cloud;15:Stats;25:Steam Leaderboards;62:Family Sharing,True,False,False,Radical Entertainment,1,English*;French;German;Italian;Spanish - Spain*languages with full audio support,17,7.99,Become the ultimate shape-shifting weapon!,106.0,7381,2476
47890,The Sims™ 3,"Jan 27, 2011",0,2:Single-player;62:Family Sharing,True,False,False,The Sims Studio,19,Czech;Danish;Dutch;English;Finnish;French;German;Hungarian;Italian;Korean;Norwegian;Polish;Portuguese - Portugal;Russian;Spanish - Spain;Swedish;Traditional Chinese,0,19.99,The Sims 3: Create the perfect world with full customization at your fingertips. Refine personalities and help fulfill destinies.,744.0,26062,4190
1677110,Lightyear Frontier,"Mar 19, 2024",45,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;18:Partial Controller Support;23:Steam Cloud;62:Family Sharing,True,False,False,FRAME BREAK,2,English*;French;Italian;German;Spanish - Spain;Japanese;Korean;Polish;Portuguese - Brazil;Russian;Simplified Chinese;Traditional Chinese*languages with full audio support,0,14.99,"In Lightyear Frontier you use your powerful trusty mech to farm on a large beautiful alien planet. Settle your homestead, farm and deliver produce to remote colonies, gather and manage resources, build, craft, explore, expand, improve your mech, meet neighbors, and make a place to call your own.",458.0,2587,496
212200,Mabinogi,"Dec 6, 2012",0,2:Single-player;1:Multi-player;20:MMO;9:Co-op;29:Steam Trading Cards,True,False,False,NEXON Korea Corporation,0,English**languages with full audio support,0,0.0,"Embark on amazing adventures, build lasting friendships or even find romance in this unique social game, where a welcoming community with thousands of devoted players await! Whoever you are, or whatever your heart’s desire, come express it in Mabinogi and start living your fantasy life!",511.0,19,15
924970,Back 4 Blood,"Oct 12, 2021",93,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;28:Full controller support;61:HDR available;62:Family Sharing,True,False,False,Turtle Rock Studios,4,English*;French*;Italian*;German*;Spanish - Spain*;Arabic;Japanese;Korean;Polish;Portuguese - Brazil*;Russian;Simplified Chinese;Spanish - Latin America*;Traditional Chinese;Turkish*languages with full audio support,17,5.99,"Back 4 Blood is a thrilling cooperative first-person shooter from the creators of the critically acclaimed Left 4 Dead franchise. Experience the intense 4 player co-op narrative campaign, competitive multiplayer as human or Ridden, and frenetic gameplay that keeps you in the action.",857.0,36853,16521
476600,Call of Duty®: WWII,"Nov 2, 2017",35,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;37:Shared/Split Screen PvP;9:Co-op;38:Online Co-op;39:Shared/Split Screen Co-op;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;35:In-App Purchases;23:Steam Cloud;8:Valve Anti-Cheat enabled;43:Remote Play on TV;62:Family Sharing,True,False,False,Sledgehammer Games,3,English*;French*;Italian*;German*;Spanish - Spain*;Japanese;Korean;Polish*;Portuguese - Brazil*;Russian*;Simplified Chinese;Traditional Chinese*languages with full audio support,17,19.79,Call of Duty®: WWII - a breathtaking experience that redefines World War II.,250.0,22190,9173
2440510,Forza Motorsport,"Oct 9, 2023",57,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;62:Family Sharing,True,False,False,Turn 10,37,English*;French*;Italian;German*;Spanish - Spain;Czech;Hungarian;Japanese;Korean;Polish;Portuguese - Brazil*;Simplified Chinese*;Spanish - Latin America*;Traditional Chinese;Turkish;Dutch;Finnish;Norwegian;Portuguese - Portugal;Russian;Swedish*languages with full audio support,0,34.99,Compete in over 500 cars on 30 world-famous tracks – now featuring the legendary Fujimi Kaido! Play the new 20th Anniversary Tour and obtain special rewards.,454.0,5354,5449
2005010,"Warhammer 40,000: Boltgun","May 23, 2023",21,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;67:Camera Comfort;68:Custom Volume Controls;78:Adjustable Difficulty;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;62:Family Sharing,True,False,False,Auroch Digital,1,English*;French;Italian;German;Spanish - Spain;Czech;Japanese;Korean;Polish;Portuguese - Brazil;Russian;Simplified Chinese;Spanish - Latin America;Traditional Chinese*languages with full audio support,0,8.79,"Load up your Boltgun and unleash the awesome Space Marine arsenal to blast your way through an explosion of sprites, pixels and blood in a perfect blend of Warhammer 40,000, frenetic gameplay and the stylish visuals of 90’s retro shooters.",101.0,12916,1333
2379740,Wizardry Variants Daphne,"Mar 5, 2025",0,2:Single-player;35:In-App Purchases;18:Partial Controller Support,True,False,False,"Drecom Co., Ltd.",0,English*;Simplified Chinese;Traditional Chinese;Japanese**languages with full audio support,0,0.0,"3D Dungeon RPG The portal of despair opens again. The labyrinth calls you to destruction. Revel in the endless dangers, relish the risk, devour the rewards. Savor the risk.",1553.0,0,0
1237950,STAR WARS™ Battlefront™ II,"Jun 11, 2020",43,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;22:Steam Achievements;29:Steam Trading Cards,True,False,False,DICE,0,English*;French*;Spanish - Latin America*;Italian*;German*;Spanish - Spain*;Japanese;Polish*;Portuguese - Brazil*;Russian;Traditional Chinese*languages with full audio support,0,3.99,Be the hero in the ultimate STAR WARS™ battle fantasy with STAR WARS™ Battlefront™ II: Celebration Edition!,868.0,67926,9261
292030,The Witcher 3: Wild Hunt,"May 18, 2015",78,2:Single-player;22:Steam Achievements;29:Steam Trading Cards;30:Steam Workshop;64:Adjustable Text Size;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;70:Surround Sound;18:Partial Controller Support;23:Steam Cloud;42:Remote Play on Tablet;43:Remote Play on TV;62:Family Sharing,True,False,False,CD PROJEKT RED,22,English*;French*;Italian;German*;Spanish - Spain;Arabic;Czech;Hungarian;Japanese*;Korean*;Polish*;Portuguese - Brazil*;Russian*;Traditional Chinese;Turkish;Simplified Chinese*;Spanish - Latin America*languages with full audio support,17,39.99,"You are Geralt of Rivia, mercenary monster slayer. Before you stands a war-torn, monster-infested continent you can explore at will. Your current contract? Tracking down Ciri — the Child of Prophecy, a living weapon that can alter the shape of the world.",8458.0,757672,24931
1325200,Nioh 2 – The Complete Edition,"Feb 5, 2021",88,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;29:Steam Trading Cards;18:Partial Controller Support;23:Steam Cloud;15:Stats;25:Steam Leaderboards;61:HDR available;62:Family Sharing,True,False,False,"KOEI TECMO GAMES CO., LTD.",0,English*;French;Italian;Spanish - Spain;Spanish - Latin America;Portuguese - Portugal;Portuguese - Brazil;Polish;Russian;Simplified Chinese;Traditional Chinese;Japanese*;Korean;German*languages with full audio support,17,19.99,Battle hordes of yokai in this masocore Action RPG. Create your protagonist and embark on an adventure through a myriad of locales across Japan during the Sengoku period. Utilize the new Yokai Shift ability to defeat even the most ferocious yokai and be prepared to brave through Dark Realms created by your enemies.,1655.0,28266,3874
1371980,No Rest for the Wicked,"Apr 18, 2024",0,2:Single-player;18:Partial Controller Support;23:Steam Cloud;61:HDR available;62:Family Sharing,True,False,False,Moon Studios GmbH,0,English*;French;Italian;German;Spanish - Spain;Japanese;Korean;Polish;Portuguese - Brazil;Simplified Chinese;Traditional Chinese;Russian*languages with full audio support,17,27.99,"From Moon Studios, the award-winning developers of Ori and the Blind Forest and Ori and the Will of the Wisps comes No Rest for the Wicked, a visceral, precision Action RPG set to reinvent the genre.",653.0,35096,9422
1995520,Pax Dei,"Oct 16, 2025",0,1:Multi-player;20:MMO;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;35:In-App Purchases;62:Family Sharing,True,False,False,Mainframe Industries,0,English*;French*;German*;Spanish - Spain*;Polish**languages with full audio support,0,29.99,"Welcome to a vast, social sandbox MMO inspired by the legends of the medieval era. Here, myths are real, ghosts exist, and magic is unquestioned. Join thousands of players as you explore the land, build your home, forge your reputation, and craft your own stories. What world will you make?",1655.0,3354,2550
2000950,Call of Duty®: Modern Warfare®,"Mar 8, 2023",27,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;35:In-App Purchases,True,False,False,Infinity Ward,2,English*;French*;Italian*;German*;Spanish - Spain*;Arabic;Japanese*;Korean*;Polish*;Portuguese - Brazil*;Russian*;Spanish - Latin America*;Traditional Chinese*languages with full audio support,18,19.79,Experience a visceral Campaign or assemble your team in the ultimate online playground with multiple Special Ops challenges and a mix of Multiplayer maps and modes.,501.0,17513,4532
1145360,Hades,"Sep 17, 2020",49,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;13:Captions available;23:Steam Cloud;41:Remote Play on Phone;42:Remote Play on Tablet;43:Remote Play on TV;62:Family Sharing,True,True,False,Supergiant Games,1,English*;French;Italian;German;Spanish - Spain;Korean;Portuguese - Brazil;Russian;Simplified Chinese;Polish;Japanese*languages with full audio support,0,24.99,"Defy the god of the dead as you hack and slash out of the Underworld in this rogue-like dungeon crawler from the creators of Bastion, Transistor, and Pyre.",3066.0,265322,5025
307960,IL-2 Sturmovik: Battle of Stalingrad,"Oct 22, 2014",0,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;53:VR Supported;29:Steam Trading Cards;67:Camera Comfort;68:Custom Volume Controls;78:Adjustable Difficulty;74:Playable without Timed Input;69:Stereo Sound;70:Surround Sound;18:Partial Controller Support;17:Includes level editor;62:Family Sharing,True,False,False,1C Game Studios,54,English;Russian*;German*;Polish;French;Spanish - Spain;Simplified Chinese*languages with full audio support,0,12.49,IL-2 Sturmovik: Battle of Stalingrad is the continuation of the legendary IL-2 Sturmovik series that has set the standard for PC combat flight games for more than ten years. This new entry into the series will offer virtual pilots an even more accurate simulation of the most famous air battles.,142.0,6469,1689
1880620,Once Upon A KATAMARI,"Oct 23, 2025",38,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;22:Steam Achievements;28:Full controller support;23:Steam Cloud;62:Family Sharing,True,False,False,RENGAME,4,English*;French;Italian;German;Spanish - Spain;Simplified Chinese;Traditional Chinese;Japanese*;Korean*languages with full audio support,0,39.99,"Once upon a time a katamari rolled through both past and present. In this story across time, the adage endures: Let The Good Times Roll! Now onward through new worlds to roll up thy heart's desires and to restore the stars!",90.0,874,56
3008740,Winter Burrow,"Nov 12, 2025",32,2:Single-player;22:Steam Achievements;28:Full controller support;66:Color Alternatives;68:Custom Volume Controls;75:Keyboard Only Option;74:Playable without Timed Input;79:Save Anytime;23:Steam Cloud;62:Family Sharing,True,False,False,Pine Creek Games,0,English;French;Italian;German;Spanish - Spain;Danish;Japanese;Korean;Polish;Russian;Simplified Chinese;Traditional Chinese;Turkish;Portuguese - Brazil,0,19.99,"Winter Burrow is a cozy woodland survival game about a mouse returning home to restore their childhood burrow. Explore, gather resources, craft, knit warm sweaters, bake pies and meet the locals.",144.0,846,133
2479650,SpongeBob SquarePants: Titans of the Tide,"Nov 18, 2025",27,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;79:Save Anytime;69:Stereo Sound;70:Surround Sound;23:Steam Cloud;62:Family Sharing,True,False,False,Purple Lamp,4,English*;French*;Italian;German*;Spanish - Spain;Portuguese - Brazil*;Traditional Chinese;Simplified Chinese;Japanese*;Korean;Polish;Russian;Spanish - Latin America**languages with full audio support,0,39.99,"Prepare to be scared! A clash between the Flying Dutchman and King Neptune has unleashed ghostly mayhem all over Bikini Bottom. Switch seamlessly between SpongeBob and Patrick, combine their unique skills and save Bikini Bottom from total ghostification!",95.0,415,21
431240,Golf With Your Friends,"May 19, 2020",83,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;37:Shared/Split Screen PvP;24:Shared/Split Screen;22:Steam Achievements;30:Steam Workshop;18:Partial Controller Support;15:Stats;17:Includes level editor;41:Remote Play on Phone;42:Remote Play on Tablet;44:Remote Play Together;62:Family Sharing,True,True,True,Blacklight Interactive,18,English;French;Italian;German;Spanish - Spain;Portuguese - Brazil;Russian;Simplified Chinese;Traditional Chinese;Japanese,0,4.49,"Why have friends if not to play Golf... With Your Friends! Nothing is out of bounds as you take on courses filled with fast paced, exciting, simultaneous mini golf for up to 12 players!",431.0,40488,4989
1934570,South of Midnight,"Apr 8, 2025",40,2:Single-player;22:Steam Achievements;28:Full controller support;13:Captions available;23:Steam Cloud;61:HDR available;62:Family Sharing,True,False,False,Compulsion Games,2,English*;French*;Italian;German;Spanish - Spain;Czech;Danish;Dutch;Finnish;Greek;Hungarian;Japanese;Korean;Norwegian;Polish;Portuguese - Brazil;Portuguese - Portugal;Russian;Simplified Chinese;Spanish - Latin America;Swedish;Traditional Chinese;Turkish*languages with full audio support,0,29.99,South of Midnight is a new action-adventure from Compulsion Games. Explore the mythos and confront mysterious creatures of the Deep South in this modern folktale while learning to weave an ancient power to surmount obstacles and unravel your family’s hidden past.,29.0,3223,193
1003590,Tetris® Effect: Connected,"Aug 17, 2021",43,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;37:Shared/Split Screen PvP;9:Co-op;38:Online Co-op;39:Shared/Split Screen Co-op;24:Shared/Split Screen;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;52:Tracked Controller Support;53:VR Supported;23:Steam Cloud;25:Steam Leaderboards;44:Remote Play Together;62:Family Sharing,True,False,False,Monstars Inc.,2,English*;French;Italian;German;Spanish - Spain;Japanese;Korean;Simplified Chinese;Thai;Traditional Chinese*languages with full audio support,0,19.99,"Tetris® Effect: Connected adds an all-new robust multiplayer expansion to the huge variety of addictive and innovative single-player modes that Tetris Effect is known for, with all-new co-op and competitive online and local multiplayer modes!",123.0,7451,392
288470,Fable Anniversary,"Sep 12, 2014",50,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;30:Steam Workshop;23:Steam Cloud;41:Remote Play on Phone;42:Remote Play on Tablet;43:Remote Play on TV;62:Family Sharing,True,False,False,Lionhead Studios,3,English*;French*;Italian*;German*;Spanish - Spain*;Japanese*;Korean;Portuguese - Brazil;Russian;Traditional Chinese*languages with full audio support,0,11.54,"FOR EVERY CHOICE, A CONSEQUENCE.Fully re-mastered with HD visuals and audio, Fable Anniversary is a stunning rendition of the original game that will delight faithful fans and new players alike! The all new Heroic difficulty setting will test the mettle of even the most hardcore Fable fan.",172.0,11400,1869
1217060,Gunfire Reborn,"Nov 17, 2021",134,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;23:Steam Cloud;41:Remote Play on Phone;42:Remote Play on Tablet;62:Family Sharing,True,False,False,Duoyi Games,4,English;Simplified Chinese;Traditional Chinese;Spanish - Latin America;Spanish - Spain;German;Russian;Japanese;Portuguese - Portugal;Portuguese - Brazil;Thai;Vietnamese;Korean;French;Italian;Turkish;Polish;Indonesian,0,19.99,"Gunfire Reborn is a level-based adventure game featuring FPS, Roguelite and RPG. Players can control heroes with various abilities to experience diverse Build gameplay, use various weapons to explore procedurally-generated levels. You can play the game alone, or join 4-player coop.",1053.0,80880,5784
532790,Vampire: The Masquerade® - Bloodlines™ 2,"Oct 21, 2025",78,2:Single-player;22:Steam Achievements;29:Steam Trading Cards;64:Adjustable Text Size;78:Adjustable Difficulty;65:Subtitle Options;18:Partial Controller Support;23:Steam Cloud;62:Family Sharing,True,False,False,The Chinese Room,4,English*;French;German;Japanese;Russian;Simplified Chinese;Spanish - Latin America;Turkish;Spanish - Spain;Korean;Polish;Portuguese - Brazil*languages with full audio support,17,59.99,"You are the Nomad — an elder vampire awakening from a century-long slumber, new to the modern nights. Trapped in your Blood is a stranger’s voice. This entity, a vampire detective known as Fabien, will be your guide to 21st-century Seattle.",240.0,4674,3643
1496790,Gotham Knights,"Oct 21, 2022",61,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;28:Full controller support;23:Steam Cloud;61:HDR available;62:Family Sharing,True,False,False,Warner Bros. Games Montréal,1,English*;French*;Italian*;German*;Spanish - Spain*;Arabic;Japanese;Korean;Polish;Simplified Chinese;Spanish - Latin America*;Traditional Chinese;Portuguese - Brazil**languages with full audio support,0,11.99,"Batman is dead. It is now up to the Batman Family - Batgirl, Nightwing, Red Hood, and Robin - to protect Gotham City.",132.0,10341,4665
2361770,SHINOBI: Art of Vengeance,"Aug 28, 2025",29,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;75:Keyboard Only Option;74:Playable without Timed Input;23:Steam Cloud;62:Family Sharing,True,False,False,SEGA,2,English*;French;Italian;German;Spanish - Spain;Japanese*;Korean;Portuguese - Brazil;Russian;Simplified Chinese;Spanish - Latin America;Traditional Chinese*languages with full audio support,0,20.99,The iconic SHINOBI returns in an all-new 2D action platformer with a unique hand-drawn look created by the team behind the hit brawler Streets of Rage 4.,109.0,1755,366
3556750,"Warhammer 40,000: Dawn of War - Definitive Edition","Aug 14, 2025",109,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;68:Custom Volume Controls;78:Adjustable Difficulty;76:Mouse Only Option;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;23:Steam Cloud;17:Includes level editor;62:Family Sharing,True,False,False,Relic Entertainment,0,English*;French*;Italian;German*;Spanish - Spain;Czech;Korean;Polish;Russian;Simplified Chinese;Traditional Chinese*languages with full audio support,0,29.99,"Warhammer 40,000: Dawn of War - Definitive Edition is the ultimate Dawn of War experience, featuring the original Dawn of War and all its expansions, along with enhanced visuals, an improved camera, and 64-bit platform support.",966.0,6957,1568
1190970,House Flipper 2,"Dec 14, 2023",48,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;48:LAN Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;68:Custom Volume Controls;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;23:Steam Cloud;17:Includes level editor;62:Family Sharing,True,False,False,Frozen District,4,English*;French;Italian;German;Spanish - Spain;Dutch;Japanese;Korean;Norwegian;Polish;Portuguese - Brazil;Portuguese - Portugal;Russian;Simplified Chinese;Spanish - Latin America;Traditional Chinese;Turkish;Ukrainian*languages with full audio support,0,39.99,"Clean your worries away with this relaxing renovation simulator! Buy, fix, sell, and become a local legend. Or grab your power tools and build anything from scratch! With the online 2-4 players co-op mode, you can play both in sandbox and story mode together.",1327.0,11571,1784
2361770,SHINOBI: Art of Vengeance,"Aug 28, 2025",29,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;75:Keyboard Only Option;74:Playable without Timed Input;23:Steam Cloud;62:Family Sharing,True,False,False,SEGA,2,English*;French;Italian;German;Spanish - Spain;Japanese*;Korean;Portuguese - Brazil;Russian;Simplified Chinese;Spanish - Latin America;Traditional Chinese*languages with full audio support,0,20.99,The iconic SHINOBI returns in an all-new 2D action platformer with a unique hand-drawn look created by the team behind the hit brawler Streets of Rage 4.,109.0,1755,366
10090,Call of Duty: World at War,"Nov 18, 2008",0,2:Single-player;1:Multi-player;9:Co-op;62:Family Sharing,True,False,False,Treyarch,0,English;French;Italian;German;Spanish - Spain,17,14.99,"Call of Duty is back, redefining war like you've never experienced before. Building on the Call of Duty 4®: Modern Warfare engine, Call of Duty: World at War immerses players into the most gritty and chaotic WWII combat ever experienced.",265.0,40896,3235
444200,World of Tanks Blitz,"Nov 9, 2016",0,1:Multi-player;20:MMO;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;27:Cross-Platform Multiplayer;29:Steam Trading Cards;35:In-App Purchases;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;79:Save Anytime;69:Stereo Sound;77:Touch Only Option,True,True,False,Wargaming Group Limited,15,English*;French*;Italian*;German*;Spanish - Spain*;Arabic*;Czech*;Finnish*;Japanese*;Korean*;Polish*;Russian*;Simplified Chinese*;Thai*;Traditional Chinese*;Turkish*;Portuguese - Brazil*;Ukrainian*;Hindi*;Vietnamese**languages with full audio support,0,0.0,"Tanks, not war: jump into a free-to-play MMO action shooter with over 400 tanks. Enjoy stunning graphics and intuitive touch controls. Engage in 7vs7 battles, strategize with your team to conquer diverse maps. Customize tanks, unlock upgrades, and dive into adrenaline-pumping action on mobile and PC",3455.0,688,234
2996040,Teenage Mutant Ninja Turtles: Splintered Fate,"Nov 6, 2024",79,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;39:Shared/Split Screen Co-op;24:Shared/Split Screen;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;23:Steam Cloud;44:Remote Play Together;62:Family Sharing,True,False,False,Super Evil Megacorp,4,English*;French;Italian;German;Arabic;Dutch;Japanese;Korean;Portuguese - Brazil;Russian;Simplified Chinese;Traditional Chinese;Turkish;Spanish - Latin America;Spanish - Spain*languages with full audio support,0,11.99,"TMNT Splintered Fate - Unleash the Turtles in a roguelike quest to rescue Splinter from the Foot Clan! Master ninja skills, unite in bodacious co-op gameplay, and conquer iconic NYC locales.",74.0,1817,385
3070070,TCG Card Shop Simulator,"Sep 15, 2024",45,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;67:Camera Comfort;68:Custom Volume Controls;74:Playable without Timed Input;79:Save Anytime;23:Steam Cloud;62:Family Sharing,True,False,False,OPNeon Games,0,English;French;Italian;German;Spanish - Spain;Japanese;Korean;Simplified Chinese;Traditional Chinese;Portuguese - Brazil,0,12.99,"Open your own local game store. Stock shelves with the latest booster packs, or crack them and collect the cards for yourself. Set your own prices, hire staff, host events, and expand your card shop.",1502.0,40342,1392
3180150,Mall Simulator,"Nov 3, 2025",70,2:Single-player;22:Steam Achievements;67:Camera Comfort;68:Custom Volume Controls;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;23:Steam Cloud;25:Steam Leaderboards;62:Family Sharing,True,False,False,F13 Games,0,English;French;Italian;German;Simplified Chinese;Japanese;Korean;Portuguese - Portugal;Russian;Thai;Turkish;Ukrainian;Greek;Spanish - Spain;Dutch;Arabic;Polish;Portuguese - Brazil;Spanish - Latin America;Traditional Chinese,0,13.99,"Turn your building from a small shopping center into a huge city mall! To avoid going bankrupt, you’ll need to build new stores and restaurants, set smart prices, and keep up with trends. 15+ stores, dozens of machines &amp; services, and hundreds of brands waiting for you!",785.0,993,86
